oxidizer,fuel,of_ratio,Pc_psia,eps,Pamb_psia,Isp_s,Tc_R,MW,gamma
LOX,RP-1,3.0117200998900255,429.29002076611744,30.80440936957043,11.476649435651549,244.124536927024,6434.6428484970575,24.442286937510108,1.1276412205759019
LOX,RP-1,3.78438129952343,2456.262223494161,23.747407278231808,7.8055020258002905,321.3379115685769,6825.820345701721,26.856161868620113,1.1324201187514025
LOX,RP-1,3.4526687341210254,959.5326014169258,96.44771450881817,1.1773632274793533,345.2087331739443,6620.313101254673,25.80523261831297,1.1291752438723197
LOX,RP-1,2.8861920114791997,1195.160425274475,58.99784187412444,14.143025689310441,268.0795693767769,6716.089052943319,24.453688440250964,1.1335205696915756
LOX,RP-1,2.846371237545257,1579.7776965711885,76.58782471940074,14.672094898019349,274.38609607821155,6790.852989283397,24.43517692923749,1.1352949204316576
LOX,RP-1,3.2104733285961817,1828.182446718075,54.32378872550925,13.625511141493398,289.06348450182554,6830.486224256309,25.48652358378838,1.1329117572613308
LOX,RP-1,2.634464478891248,1085.6233527180655,79.43852359988685,11.186351113966717,274.1005336545731,6650.199749170794,23.62781207453513,1.1368469717693497
LOX,RP-1,3.1437336462755656,2618.3032779641558,60.74854373653067,8.716116297568615,329.34972888450835,6938.726088499757,25.457373573338902,1.1348107203524844
LOX,RP-1,2.6365477055531232,635.9522849185744,67.82044751893099,11.868794714885972,258.15354040673674,6509.629996524644,23.46328552811848,1.133908224960815
LOX,RP-1,2.426606850009918,2043.788849272863,67.17896973142953,3.8979994833455525,340.07734067172856,6709.931565001885,23.040601715385904,1.1472392046619564
LOX,RP-1,3.604136590621633,642.8846872351278,14.78218089695173,1.6452624978767671,315.23419553757327,6488.105834088329,25.978374002651844,1.1270469047417815
LOX,RP-1,3.073759285339446,1653.8628466997975,10.397407277218289,1.3118233809707556,322.73474767742687,6809.986531970579,25.096472905729815,1.1333329905731313
LOX,RP-1,3.055524578146121,370.1880022134702,13.631812489312274,4.566589140220341,297.07211664390536,6393.0296495184975,24.50636963954406,1.126664774950516
LOX,RP-1,3.4057825596964513,2061.8635662395527,44.37610674890844,12.616153382948752,306.19314498053916,6842.770701771687,25.997273596422165,1.1325602615941628
LOX,RP-1,2.322646068872507,687.727193715326,67.40572563627452,14.34291266165234,259.05211495012884,6385.174617254759,22.32241908797418,1.144340431436118
LOX,RP-1,2.019066127809231,1083.8366531570514,54.22315731268191,0.6097818571170917,340.519276436384,6080.660466714957,20.958058305368336,1.1734163687113424
LOX,RP-1,3.6896094096003447,1325.118408632327,31.375836599290484,3.576257229341697,325.69652222397366,6672.614133558611,26.4269549017611,1.130001867290116
LOX,RP-1,2.0685441455261024,2529.4422564734195,99.15378783155927,6.023609425766019,312.3125563035925,6285.506368024299,21.347441350722573,1.1766543608786342
LOX,RP-1,2.461274544612616,2608.9283754074713,50.14882844475401,13.480216431996755,312.4112575238638,6791.5524504173145,23.251392858546126,1.1473660993919785
LOX,RP-1,2.4349200393970354,2633.312060320253,77.60247746540163,2.57760802434446,352.13452210880246,6774.566636664553,23.144753923727887,1.148608040394169
LOX,RP-1,2.729198618706305,2800.6915041181396,52.20143757813778,10.57419106437391,328.6586053347281,6929.590678867508,24.265517586096472,1.1398810720965995
LOX,RP-1,2.458288179885982,609.3625248701273,78.59508091871972,4.475693569792153,280.8566810588894,6438.303562770428,22.824098120327744,1.1380390493335009
LOX,RP-1,2.2720951581197033,834.0798166978491,92.44725736569363,4.152092150052568,294.3225150120433,6384.461426141621,22.153206446544637,1.148646844920726
LOX,RP-1,3.0453358924376395,1587.9586586613289,16.48632177550728,6.1750209546085335,325.2825243190363,6799.15132360581,25.004953335433363,1.1333655994593062
LOX,RP-1,3.1704271207491725,1829.721855417224,37.92434201924901,9.502008938247656,319.4009486943657,6833.840864926262,25.386286692729875,1.133139642883342
